Model,MSO54
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.600000e-07
Record Length,81250
Zero Index,5745.281986
Vertical Units,A

TIME,CH3
9.602835e-03,-4.750000e+00
9.602995e-03,-6.140625e+00
9.603155e-03,-3.640625e+00
9.603315e-03,-4.671875e+00
9.603475e-03,-5.445312e+00
9.603635e-03,-3.414062e+00
9.603795e-03,-6.218750e+00
9.603955e-03,-6.726562e+00
9.604115e-03,-5.687500e+00
9.604275e-03,-5.226562e+00
9.604435e-03,-5.648438e+00
9.604595e-03,-6.023438e+00
9.604755e-03,-4.789062e+00
9.604915e-03,-6.085938e+00
9.605075e-03,-4.476562e+00
9.605235e-03,-7.031250e+00
9.605395e-03,-5.687500e+00
9.605555e-03,-4.343750e+00
9.605715e-03,-6.218750e+00
9.605875e-03,-4.906250e+00
9.606035e-03,-4.203125e+00
9.606195e-03,-6.046875e+00
9.606355e-03,-4.851562e+00
9.606515e-03,-6.382812e+00
9.606675e-03,-5.843750e+00
9.606835e-03,-6.445312e+00
9.606995e-03,-5.835938e+00
9.607155e-03,-5.523438e+00
9.607315e-03,-5.179688e+00
9.607475e-03,-4.492188e+00
9.607635e-03,-4.250000e+00
9.607795e-03,-3.609375e+00
9.607955e-03,-6.554688e+00
9.608115e-03,-5.242188e+00
9.608275e-03,-5.523438e+00
9.608435e-03,-5.468750e+00
9.608595e-03,-4.882812e+00
9.608755e-03,-6.835938e+00
9.608915e-03,-5.781250e+00
9.609075e-03,-5.460938e+00
9.609235e-03,-6.250000e+00
9.609395e-03,-4.804688e+00
9.609555e-03,-4.914062e+00
9.609715e-03,-6.164062e+00
9.609875e-03,-4.578125e+00
9.610035e-03,-7.117188e+00
9.610195e-03,-6.242188e+00
9.610355e-03,-6.640625e+00
9.610515e-03,-5.960938e+00
9.610675e-03,-5.437500e+00
9.610835e-03,-6.023438e+00
9.610995e-03,-4.820312e+00
9.611155e-03,-4.015625e+00
9.611315e-03,-6.093750e+00
9.611475e-03,-4.343750e+00
9.611635e-03,-5.437500e+00
9.611795e-03,-5.492188e+00
9.611955e-03,-7.093750e+00
9.612115e-03,-5.406250e+00
9.612275e-03,-5.140625e+00
9.612435e-03,-5.953125e+00
9.612595e-03,-4.296875e+00
9.612755e-03,-4.164062e+00
9.612915e-03,-6.429688e+00
9.613075e-03,-7.281250e+00
9.613235e-03,-5.015625e+00
9.613395e-03,-4.070312e+00
9.613555e-03,-5.906250e+00
9.613715e-03,-4.804688e+00
9.613875e-03,-6.851562e+00
9.614035e-03,-6.453125e+00
9.614195e-03,-4.203125e+00
9.614355e-03,-5.554688e+00
9.614515e-03,-4.726562e+00
9.614675e-03,-5.718750e+00
9.614835e-03,-4.773438e+00
9.614995e-03,-5.382812e+00
9.615155e-03,-3.953125e+00
9.615315e-03,-3.218750e+00
9.615475e-03,-7.007812e+00
9.615635e-03,-4.351562e+00
9.615795e-03,-5.937500e+00
9.615955e-03,-6.226562e+00
9.616115e-03,-6.375000e+00
9.616275e-03,-5.601562e+00
9.616435e-03,-5.281250e+00
9.616595e-03,-6.195312e+00
9.616755e-03,-5.140625e+00
9.616915e-03,-6.789062e+00
9.617075e-03,-6.617188e+00
9.617235e-03,-6.570312e+00
9.617395e-03,-6.351562e+00
9.617555e-03,-4.835938e+00
9.617715e-03,-3.679688e+00
9.617875e-03,-3.148438e+00
9.618035e-03,-5.789062e+00
9.618195e-03,-6.140625e+00
9.618355e-03,-5.679688e+00
9.618515e-03,-5.320312e+00
9.618675e-03,-7.156250e+00
9.618835e-03,-5.335938e+00
9.618995e-03,-6.382812e+00
9.619155e-03,-5.359375e+00
9.619315e-03,-2.882812e+00
9.619475e-03,-5.609375e+00
9.619635e-03,-5.304688e+00
9.619795e-03,-6.460938e+00
9.619955e-03,-6.765625e+00
9.620115e-03,-5.984375e+00
9.620275e-03,-4.695312e+00
9.620435e-03,-4.460938e+00
9.620595e-03,-3.945312e+00
9.620755e-03,-5.585938e+00
9.620915e-03,-6.062500e+00
9.621075e-03,-6.468750e+00
9.621235e-03,-7.312500e+00
9.621395e-03,-5.609375e+00
9.621555e-03,-4.437500e+00
9.621715e-03,-4.632812e+00
9.621875e-03,-4.515625e+00
9.622035e-03,-4.484375e+00
9.622195e-03,-4.484375e+00
9.622355e-03,-4.304688e+00
9.622515e-03,-6.664062e+00
9.622675e-03,-5.296875e+00
9.622835e-03,-3.664062e+00
9.622995e-03,-6.992188e+00
9.623155e-03,-4.070312e+00
9.623315e-03,-6.078125e+00
9.623475e-03,-6.265625e+00
9.623635e-03,-4.843750e+00
9.623795e-03,-4.890625e+00
9.623955e-03,-5.890625e+00
9.624115e-03,-6.062500e+00
9.624275e-03,-6.304688e+00
9.624435e-03,-6.203125e+00
9.624595e-03,-6.593750e+00
9.624755e-03,-5.437500e+00
9.624915e-03,-5.929688e+00
9.625075e-03,-5.085938e+00
9.625235e-03,-6.289062e+00
9.625395e-03,-6.328125e+00
9.625555e-03,-6.179688e+00
9.625715e-03,-5.812500e+00
9.625875e-03,-7.273438e+00
9.626035e-03,-5.734375e+00
9.626195e-03,-5.125000e+00
9.626355e-03,-5.210938e+00
9.626515e-03,-6.812500e+00
9.626675e-03,-6.593750e+00
9.626835e-03,-6.218750e+00
9.626995e-03,-6.132812e+00
9.627155e-03,-6.148438e+00
9.627315e-03,-5.070312e+00
9.627475e-03,-4.093750e+00
9.627635e-03,-4.890625e+00
9.627795e-03,-4.679688e+00
9.627955e-03,-5.054688e+00
9.628115e-03,-5.273438e+00
9.628275e-03,-6.914062e+00
9.628435e-03,-6.453125e+00
9.628595e-03,-6.640625e+00
9.628755e-03,-5.773438e+00
9.628915e-03,-4.062500e+00
9.629075e-03,-5.476562e+00
9.629235e-03,-4.000000e+00
9.629395e-03,-5.031250e+00
9.629555e-03,-6.781250e+00
9.629715e-03,-6.476562e+00
9.629875e-03,-6.117188e+00
9.630035e-03,-6.007812e+00
9.630195e-03,-6.367188e+00
9.630355e-03,-6.039062e+00
9.630515e-03,-6.078125e+00
9.630675e-03,-6.484375e+00
9.630835e-03,-6.265625e+00
9.630995e-03,-5.625000e+00
9.631155e-03,-7.031250e+00
9.631315e-03,-6.187500e+00
9.631475e-03,-6.765625e+00
9.631635e-03,-5.890625e+00
9.631795e-03,-6.164062e+00
9.631955e-03,-8.140625e+00
9.632115e-03,-5.570312e+00
9.632275e-03,-5.289062e+00
9.632435e-03,-5.718750e+00
9.632595e-03,-3.609375e+00
9.632755e-03,-6.242188e+00
9.632915e-03,-4.968750e+00
9.633075e-03,-7.203125e+00
9.633235e-03,-5.679688e+00
9.633395e-03,-5.781250e+00
9.633555e-03,-5.429688e+00
9.633715e-03,-6.859375e+00
9.633875e-03,-5.585938e+00
9.634035e-03,-5.382812e+00
9.634195e-03,-5.351562e+00
9.634355e-03,-4.742188e+00
9.634515e-03,-6.679688e+00
9.634675e-03,-6.195312e+00
9.634835e-03,-5.265625e+00
9.634995e-03,-5.187500e+00
9.635155e-03,-4.859375e+00
9.635315e-03,-4.257812e+00
9.635475e-03,-6.648438e+00
9.635635e-03,-7.109375e+00
9.635795e-03,-4.351562e+00
9.635955e-03,-5.601562e+00
9.636115e-03,-4.328125e+00
9.636275e-03,-4.679688e+00
9.636435e-03,-5.062500e+00
9.636595e-03,-4.726562e+00
9.636755e-03,-6.164062e+00
9.636915e-03,-7.718750e+00
9.637075e-03,-5.640625e+00
9.637235e-03,-5.140625e+00
9.637395e-03,-3.734375e+00
9.637555e-03,-5.359375e+00
9.637715e-03,-5.734375e+00
9.637875e-03,-4.945312e+00
9.638035e-03,-4.734375e+00
9.638195e-03,-6.546875e+00
9.638355e-03,-5.007812e+00
9.638515e-03,-5.117188e+00
9.638675e-03,-5.304688e+00
9.638835e-03,-6.875000e+00
9.638995e-03,-5.968750e+00
9.639155e-03,-3.875000e+00
9.639315e-03,-5.843750e+00
9.639475e-03,-3.546875e+00
9.639635e-03,-5.710938e+00
9.639795e-03,-4.757812e+00
9.639955e-03,-6.187500e+00
9.640115e-03,-4.000000e+00
9.640275e-03,-4.695312e+00
9.640435e-03,-4.906250e+00
9.640595e-03,-4.242188e+00
9.640755e-03,-5.828125e+00
9.640915e-03,-3.640625e+00
9.641075e-03,-6.570312e+00
9.641235e-03,-6.859375e+00
9.641395e-03,-4.562500e+00
9.641555e-03,-5.414062e+00
9.641715e-03,-4.867188e+00
9.641875e-03,-5.046875e+00
9.642035e-03,-5.960938e+00
9.642195e-03,-4.804688e+00
9.642355e-03,-4.476562e+00
9.642515e-03,-3.632812e+00
9.642675e-03,-5.070312e+00
9.642835e-03,-3.515625e+00
9.642995e-03,-3.640625e+00
9.643155e-03,-4.914062e+00
9.643315e-03,-6.296875e+00
9.643475e-03,-4.570312e+00
9.643635e-03,-5.578125e+00
9.643795e-03,-6.421875e+00
9.643955e-03,-5.062500e+00
9.644115e-03,-5.070312e+00
9.644275e-03,-5.000000e+00
9.644435e-03,-4.992188e+00
9.644595e-03,-4.414062e+00
9.644755e-03,-5.578125e+00
9.644915e-03,-5.265625e+00
9.645075e-03,-6.085938e+00
9.645235e-03,-6.351562e+00
9.645395e-03,-5.367188e+00
9.645555e-03,-5.492188e+00
9.645715e-03,-5.304688e+00
9.645875e-03,-6.093750e+00
9.646035e-03,-4.335938e+00
9.646195e-03,-6.585938e+00
9.646355e-03,-6.609375e+00
9.646515e-03,-6.085938e+00
9.646675e-03,-5.812500e+00
9.646835e-03,-7.179688e+00
9.646995e-03,-3.492188e+00
9.647155e-03,-3.554688e+00
9.647315e-03,-7.171875e+00
9.647475e-03,-4.859375e+00
9.647635e-03,-5.460938e+00
9.647795e-03,-4.835938e+00
9.647955e-03,-3.093750e+00
9.648115e-03,-5.515625e+00
9.648275e-03,-5.554688e+00
9.648435e-03,-5.757812e+00
9.648595e-03,-5.687500e+00
9.648755e-03,-6.453125e+00
9.648915e-03,-4.679688e+00
9.649075e-03,-5.710938e+00
9.649235e-03,-6.500000e+00
9.649395e-03,-4.468750e+00
9.649555e-03,-5.390625e+00
9.649715e-03,-5.804688e+00
9.649875e-03,-5.070312e+00
9.650035e-03,-4.984375e+00
9.650195e-03,-6.164062e+00
9.650355e-03,-4.257812e+00
9.650515e-03,-7.414062e+00
9.650675e-03,-4.554688e+00
9.650835e-03,-5.578125e+00
9.650995e-03,-6.382812e+00
9.651155e-03,-6.601562e+00
9.651315e-03,-5.085938e+00
9.651475e-03,-6.140625e+00
9.651635e-03,-4.335938e+00
9.651795e-03,-6.734375e+00
9.651955e-03,-4.710938e+00
9.652115e-03,-4.570312e+00
9.652275e-03,-6.312500e+00
9.652435e-03,-6.328125e+00
9.652595e-03,-4.132812e+00
9.652755e-03,-5.828125e+00
9.652915e-03,-6.304688e+00
9.653075e-03,-7.031250e+00
9.653235e-03,-7.046875e+00
9.653395e-03,-6.156250e+00
9.653555e-03,-7.078125e+00
9.653715e-03,-5.843750e+00
9.653875e-03,-7.109375e+00
9.654035e-03,-5.710938e+00
9.654195e-03,-7.179688e+00
9.654355e-03,-5.867188e+00
9.654515e-03,-4.765625e+00
9.654675e-03,-6.132812e+00
9.654835e-03,-4.843750e+00
9.654995e-03,-5.296875e+00
9.655155e-03,-6.570312e+00
9.655315e-03,-5.429688e+00
9.655475e-03,-7.015625e+00
9.655635e-03,-6.109375e+00
9.655795e-03,-5.414062e+00
9.655955e-03,-4.984375e+00
9.656115e-03,-6.039062e+00
9.656275e-03,-6.421875e+00
9.656435e-03,-4.914062e+00
9.656595e-03,-6.992188e+00
9.656755e-03,-5.156250e+00
9.656915e-03,-5.664062e+00
9.657075e-03,-6.789062e+00
9.657235e-03,-4.937500e+00
9.657395e-03,-7.390625e+00
9.657555e-03,-5.929688e+00
9.657715e-03,-7.062500e+00
9.657875e-03,-7.828125e+00
9.658035e-03,-5.101562e+00
9.658195e-03,-6.109375e+00
9.658355e-03,-6.429688e+00
9.658515e-03,-4.835938e+00
9.658675e-03,-5.742188e+00
9.658835e-03,-6.390625e+00
9.658995e-03,-8.492188e+00
9.659155e-03,-5.781250e+00
9.659315e-03,-4.906250e+00
9.659475e-03,-4.359375e+00
9.659635e-03,-5.195312e+00
9.659795e-03,-5.726562e+00
9.659955e-03,-4.476562e+00
9.660115e-03,-5.734375e+00
9.660275e-03,-4.679688e+00
9.660435e-03,-5.875000e+00
9.660595e-03,-5.953125e+00
9.660755e-03,-5.601562e+00
9.660915e-03,-4.835938e+00
9.661075e-03,-5.757812e+00
9.661235e-03,-4.773438e+00
9.661395e-03,-4.343750e+00
9.661555e-03,-6.382812e+00
9.661715e-03,-8.140625e+00
9.661875e-03,-7.359375e+00
9.662035e-03,-4.171875e+00
9.662195e-03,-6.406250e+00
9.662355e-03,-4.914062e+00
9.662515e-03,-6.507812e+00
9.662675e-03,-5.492188e+00
9.662835e-03,-6.195312e+00
9.662995e-03,-6.304688e+00
9.663155e-03,-7.281250e+00
9.663315e-03,-4.039062e+00
9.663475e-03,-3.820312e+00
9.663635e-03,-5.343750e+00
9.663795e-03,-6.507812e+00
9.663955e-03,-5.851562e+00
9.664115e-03,-5.773438e+00
9.664275e-03,-6.195312e+00
9.664435e-03,-5.695312e+00
9.664595e-03,-4.585938e+00
9.664755e-03,-5.632812e+00
9.664915e-03,-7.039062e+00
9.665075e-03,-4.804688e+00
9.665235e-03,-5.046875e+00
9.665395e-03,-6.671875e+00
9.665555e-03,-4.343750e+00
9.665715e-03,-6.187500e+00
9.665875e-03,-6.656250e+00
9.666035e-03,-4.359375e+00
9.666195e-03,-6.343750e+00
9.666355e-03,-5.687500e+00
9.666515e-03,-5.203125e+00
9.666675e-03,-6.015625e+00
9.666835e-03,-5.921875e+00
9.666995e-03,-5.593750e+00
9.667155e-03,-6.156250e+00
9.667315e-03,-5.914062e+00
9.667475e-03,-5.406250e+00
9.667635e-03,-7.250000e+00
9.667795e-03,-7.460938e+00
9.667955e-03,-6.539062e+00
9.668115e-03,-6.242188e+00
9.668275e-03,-5.046875e+00
9.668435e-03,-7.617188e+00
9.668595e-03,-6.421875e+00
9.668755e-03,-6.765625e+00
9.668915e-03,-6.062500e+00
9.669075e-03,-5.960938e+00
9.669235e-03,-5.375000e+00
9.669395e-03,-6.664062e+00
9.669555e-03,-6.953125e+00
9.669715e-03,-6.531250e+00
9.669875e-03,-6.406250e+00
9.670035e-03,-5.179688e+00
9.670195e-03,-6.914062e+00
9.670355e-03,-7.437500e+00
9.670515e-03,-5.507812e+00
9.670675e-03,-6.765625e+00
9.670835e-03,-6.453125e+00
9.670995e-03,-5.921875e+00
9.671155e-03,-4.914062e+00
9.671315e-03,-4.203125e+00
9.671475e-03,-5.906250e+00
9.671635e-03,-4.992188e+00
9.671795e-03,-7.203125e+00
9.671955e-03,-6.187500e+00
9.672115e-03,-7.437500e+00
9.672275e-03,-7.265625e+00
9.672435e-03,-5.257812e+00
9.672595e-03,-6.351562e+00
9.672755e-03,-5.320312e+00
9.672915e-03,-6.015625e+00
9.673075e-03,-4.882812e+00
9.673235e-03,-4.750000e+00
9.673395e-03,-4.804688e+00
9.673555e-03,-5.507812e+00
9.673715e-03,-5.492188e+00
9.673875e-03,-3.109375e+00
9.674035e-03,-4.937500e+00
9.674195e-03,-6.656250e+00
9.674355e-03,-4.921875e+00
9.674515e-03,-5.343750e+00
9.674675e-03,-4.710938e+00
9.674835e-03,-5.710938e+00
9.674995e-03,-5.937500e+00
9.675155e-03,-5.695312e+00
9.675315e-03,-4.289062e+00
9.675475e-03,-4.429688e+00
9.675635e-03,-4.929688e+00
9.675795e-03,-5.093750e+00
9.675955e-03,-4.476562e+00
9.676115e-03,-4.375000e+00
9.676275e-03,-4.460938e+00
9.676435e-03,-5.609375e+00
9.676595e-03,-6.039062e+00
9.676755e-03,-5.109375e+00
9.676915e-03,-6.000000e+00
9.677075e-03,-6.046875e+00
9.677235e-03,-5.882812e+00
9.677395e-03,-6.484375e+00
9.677555e-03,-7.210938e+00
9.677715e-03,-7.531250e+00
9.677875e-03,-5.328125e+00
9.678035e-03,-4.843750e+00
9.678195e-03,-4.875000e+00
9.678355e-03,-6.703125e+00
9.678515e-03,-5.875000e+00
9.678675e-03,-6.000000e+00
9.678835e-03,-5.953125e+00
9.678995e-03,-5.828125e+00
9.679155e-03,-6.070312e+00
9.679315e-03,-4.125000e+00
9.679475e-03,-5.546875e+00
9.679635e-03,-6.679688e+00
9.679795e-03,-4.960938e+00
9.679955e-03,-4.632812e+00
9.680115e-03,-7.468750e+00
9.680275e-03,-2.867188e+00
9.680435e-03,-4.703125e+00
9.680595e-03,-4.406250e+00
9.680755e-03,-5.601562e+00
9.680915e-03,-5.843750e+00
9.681075e-03,-4.281250e+00
9.681235e-03,-2.601562e+00
9.681395e-03,-3.882812e+00
9.681555e-03,-4.367188e+00
9.681715e-03,-3.328125e+00
9.681875e-03,-5.148438e+00
9.682035e-03,-6.242188e+00
9.682195e-03,-4.132812e+00
9.682355e-03,-5.250000e+00
9.682515e-03,-4.914062e+00
9.682675e-03,-2.812500e+00
9.682835e-03,-5.679688e+00
9.682995e-03,-4.976562e+00
9.683155e-03,-5.921875e+00
9.683315e-03,-4.953125e+00
9.683475e-03,-5.851562e+00
9.683635e-03,-4.562500e+00
9.683795e-03,-5.117188e+00
9.683955e-03,-4.640625e+00
9.684115e-03,-6.375000e+00
9.684275e-03,-5.632812e+00
9.684435e-03,-5.617188e+00
9.684595e-03,-5.617188e+00
9.684755e-03,-4.648438e+00
9.684915e-03,-5.023438e+00
9.685075e-03,-4.718750e+00
9.685235e-03,-6.117188e+00
9.685395e-03,-3.890625e+00
9.685555e-03,-4.054688e+00
9.685715e-03,-6.531250e+00
9.685875e-03,-6.546875e+00
9.686035e-03,-5.468750e+00
9.686195e-03,-6.953125e+00
9.686355e-03,-5.468750e+00
9.686515e-03,-5.968750e+00
9.686675e-03,-6.562500e+00
9.686835e-03,-5.765625e+00
9.686995e-03,-3.398438e+00
9.687155e-03,-6.218750e+00
9.687315e-03,-5.296875e+00
9.687475e-03,-7.085938e+00
9.687635e-03,-6.078125e+00
9.687795e-03,-4.382812e+00
9.687955e-03,-5.828125e+00
9.688115e-03,-4.960938e+00
9.688275e-03,-6.531250e+00
9.688435e-03,-5.656250e+00
9.688595e-03,-5.929688e+00
9.688755e-03,-5.054688e+00
9.688915e-03,-4.117188e+00
9.689075e-03,-5.718750e+00
9.689235e-03,-5.343750e+00
9.689395e-03,-4.710938e+00
9.689555e-03,-5.828125e+00
9.689715e-03,-4.789062e+00
9.689875e-03,-6.093750e+00
9.690035e-03,-7.234375e+00
9.690195e-03,-7.390625e+00
9.690355e-03,-7.843750e+00
9.690515e-03,-6.390625e+00
9.690675e-03,-5.476562e+00
9.690835e-03,-6.382812e+00
9.690995e-03,-5.210938e+00
9.691155e-03,-5.625000e+00
9.691315e-03,-6.476562e+00
9.691475e-03,-7.484375e+00
9.691635e-03,-5.851562e+00
9.691795e-03,-6.515625e+00
9.691955e-03,-5.476562e+00
9.692115e-03,-6.156250e+00
9.692275e-03,-4.632812e+00
9.692435e-03,-6.375000e+00
9.692595e-03,-7.070312e+00
9.692755e-03,-5.359375e+00
9.692915e-03,-4.796875e+00
9.693075e-03,-4.859375e+00
9.693235e-03,-5.468750e+00
9.693395e-03,-7.414062e+00
9.693555e-03,-5.781250e+00
9.693715e-03,-4.593750e+00
9.693875e-03,-6.312500e+00
9.694035e-03,-5.476562e+00
9.694195e-03,-5.398438e+00
9.694355e-03,-6.820312e+00
9.694515e-03,-4.593750e+00
9.694675e-03,-4.992188e+00
9.694835e-03,-4.679688e+00
9.694995e-03,-4.460938e+00
9.695155e-03,-6.679688e+00
9.695315e-03,-5.210938e+00
9.695475e-03,-5.390625e+00
9.695635e-03,-5.781250e+00
9.695795e-03,-4.078125e+00
9.695955e-03,-6.679688e+00
9.696115e-03,-6.023438e+00
9.696275e-03,-5.250000e+00
9.696435e-03,-5.921875e+00
9.696595e-03,-6.125000e+00
9.696755e-03,-4.921875e+00
9.696915e-03,-6.140625e+00
9.697075e-03,-5.085938e+00
9.697235e-03,-4.593750e+00
9.697395e-03,-6.085938e+00
9.697555e-03,-7.664062e+00
9.697715e-03,-3.875000e+00
9.697875e-03,-6.203125e+00
9.698035e-03,-5.656250e+00
9.698195e-03,-6.703125e+00
9.698355e-03,-4.601562e+00
9.698515e-03,-5.328125e+00
9.698675e-03,-5.445312e+00
9.698835e-03,-6.742188e+00
9.698995e-03,-6.531250e+00
9.699155e-03,-6.226562e+00
9.699315e-03,-4.265625e+00
9.699475e-03,-6.085938e+00
9.699635e-03,-4.320312e+00
9.699795e-03,-5.500000e+00
9.699955e-03,-7.234375e+00
9.700115e-03,-4.953125e+00
9.700275e-03,-5.468750e+00
9.700435e-03,-5.539062e+00
9.700595e-03,-5.882812e+00
9.700755e-03,-5.070312e+00
9.700915e-03,-6.101562e+00
9.701075e-03,-4.296875e+00
9.701235e-03,-5.109375e+00
9.701395e-03,-4.875000e+00
9.701555e-03,-4.609375e+00
9.701715e-03,-5.078125e+00
9.701875e-03,-5.835938e+00
9.702035e-03,-4.804688e+00
9.702195e-03,-4.195312e+00
9.702355e-03,-5.632812e+00
9.702515e-03,-6.992188e+00
9.702675e-03,-5.734375e+00
9.702835e-03,-4.898438e+00
9.702995e-03,-3.898438e+00
9.703155e-03,-6.125000e+00
9.703315e-03,-5.281250e+00
9.703475e-03,-4.312500e+00
9.703635e-03,-4.820312e+00
9.703795e-03,-5.226562e+00
9.703955e-03,-5.484375e+00
9.704115e-03,-6.062500e+00
9.704275e-03,-4.500000e+00
9.704435e-03,-4.765625e+00
9.704595e-03,-4.359375e+00
9.704755e-03,-4.914062e+00
9.704915e-03,-4.445312e+00
9.705075e-03,-5.773438e+00
9.705235e-03,-5.109375e+00
9.705395e-03,-6.023438e+00
9.705555e-03,-4.867188e+00
9.705715e-03,-4.765625e+00
9.705875e-03,-5.742188e+00
9.706035e-03,-3.679688e+00
9.706195e-03,-3.156250e+00
9.706355e-03,-4.195312e+00
9.706515e-03,-5.218750e+00
9.706675e-03,-4.554688e+00
9.706835e-03,-4.492188e+00
9.706995e-03,-4.937500e+00
9.707155e-03,-5.382812e+00
9.707315e-03,-5.585938e+00
9.707475e-03,-4.914062e+00
9.707635e-03,-7.648438e+00
9.707795e-03,-5.015625e+00
9.707955e-03,-5.414062e+00
9.708115e-03,-5.726562e+00
9.708275e-03,-5.335938e+00
9.708435e-03,-6.203125e+00
9.708595e-03,-6.070312e+00
9.708755e-03,-5.570312e+00
9.708915e-03,-6.468750e+00
9.709075e-03,-4.781250e+00
9.709235e-03,-5.257812e+00
9.709395e-03,-4.968750e+00
9.709555e-03,-5.062500e+00
9.709715e-03,-4.179688e+00
9.709875e-03,-5.320312e+00
9.710035e-03,-4.250000e+00
9.710195e-03,-5.968750e+00
9.710355e-03,-5.296875e+00
9.710515e-03,-5.992188e+00
9.710675e-03,-5.234375e+00
9.710835e-03,-5.890625e+00
9.710995e-03,-6.273438e+00
9.711155e-03,-4.828125e+00
9.711315e-03,-4.812500e+00
9.711475e-03,-5.093750e+00
9.711635e-03,-4.976562e+00
9.711795e-03,-5.226562e+00
9.711955e-03,-6.343750e+00
9.712115e-03,-6.601562e+00
9.712275e-03,-6.968750e+00
9.712435e-03,-6.054688e+00
9.712595e-03,-4.804688e+00
9.712755e-03,-7.007812e+00
9.712915e-03,-5.093750e+00
9.713075e-03,-6.312500e+00
9.713235e-03,-6.960938e+00
9.713395e-03,-6.125000e+00
9.713555e-03,-6.734375e+00
9.713715e-03,-4.882812e+00
9.713875e-03,-5.773438e+00
9.714035e-03,-4.234375e+00
9.714195e-03,-6.546875e+00
9.714355e-03,-5.953125e+00
9.714515e-03,-6.539062e+00
9.714675e-03,-7.351562e+00
9.714835e-03,-6.570312e+00
9.714995e-03,-6.257812e+00
9.715155e-03,-5.648438e+00
9.715315e-03,-5.523438e+00
9.715475e-03,-4.476562e+00
9.715635e-03,-6.218750e+00
9.715795e-03,-7.093750e+00
9.715955e-03,-6.757812e+00
9.716115e-03,-5.648438e+00
9.716275e-03,-5.656250e+00
9.716435e-03,-5.570312e+00
9.716595e-03,-7.468750e+00
9.716755e-03,-6.539062e+00
9.716915e-03,-6.804688e+00
9.717075e-03,-5.085938e+00
9.717235e-03,-5.117188e+00
9.717395e-03,-4.109375e+00
9.717555e-03,-6.046875e+00
9.717715e-03,-7.015625e+00
9.717875e-03,-5.898438e+00
9.718035e-03,-5.546875e+00
9.718195e-03,-6.867188e+00
9.718355e-03,-4.507812e+00
9.718515e-03,-4.531250e+00
9.718675e-03,-6.656250e+00
9.718835e-03,-4.960938e+00
9.718995e-03,-6.601562e+00
9.719155e-03,-5.820312e+00
9.719315e-03,-6.781250e+00
9.719475e-03,-4.500000e+00
9.719635e-03,-4.250000e+00
9.719795e-03,-4.640625e+00
9.719955e-03,-5.445312e+00
9.720115e-03,-5.367188e+00
9.720275e-03,-6.164062e+00
9.720435e-03,-4.421875e+00
9.720595e-03,-4.570312e+00
9.720755e-03,-3.898438e+00
9.720915e-03,-7.085938e+00
9.721075e-03,-7.648438e+00
9.721235e-03,-4.640625e+00
9.721395e-03,-6.554688e+00
9.721555e-03,-3.687500e+00
9.721715e-03,-5.703125e+00
9.721875e-03,-4.578125e+00
9.722035e-03,-5.375000e+00
9.722195e-03,-4.734375e+00
9.722355e-03,-4.968750e+00
9.722515e-03,-6.242188e+00
9.722675e-03,-4.640625e+00
9.722835e-03,-6.875000e+00
9.722995e-03,-5.867188e+00
9.723155e-03,-5.335938e+00
9.723315e-03,-5.140625e+00
9.723475e-03,-2.531250e+00
9.723635e-03,-4.367188e+00
9.723795e-03,-6.523438e+00
9.723955e-03,-5.148438e+00
9.724115e-03,-6.609375e+00
9.724275e-03,-5.023438e+00
9.724435e-03,-3.492188e+00
9.724595e-03,-6.421875e+00
9.724755e-03,-6.554688e+00
9.724915e-03,-5.468750e+00
9.725075e-03,-5.835938e+00
9.725235e-03,-4.632812e+00
9.725395e-03,-6.734375e+00
9.725555e-03,-5.382812e+00
9.725715e-03,-5.414062e+00
9.725875e-03,-6.500000e+00
9.726035e-03,-5.281250e+00
9.726195e-03,-3.703125e+00
9.726355e-03,-7.671875e+00
9.726515e-03,-5.492188e+00
9.726675e-03,-5.359375e+00
9.726835e-03,-5.468750e+00
9.726995e-03,-4.164062e+00
9.727155e-03,-5.250000e+00
9.727315e-03,-5.804688e+00
9.727475e-03,-4.789062e+00
9.727635e-03,-6.898438e+00
9.727795e-03,-5.671875e+00
9.727955e-03,-5.257812e+00
9.728115e-03,-3.265625e+00
9.728275e-03,-4.320312e+00
9.728435e-03,-6.351562e+00
9.728595e-03,-5.406250e+00
9.728755e-03,-5.773438e+00
9.728915e-03,-5.531250e+00
9.729075e-03,-6.265625e+00
9.729235e-03,-6.625000e+00
9.729395e-03,-5.492188e+00
9.729555e-03,-5.476562e+00
9.729715e-03,-6.070312e+00
9.729875e-03,-3.835938e+00
9.730035e-03,-3.156250e+00
9.730195e-03,-5.382812e+00
9.730355e-03,-4.679688e+00
9.730515e-03,-5.906250e+00
9.730675e-03,-5.414062e+00
9.730835e-03,-4.875000e+00
9.730995e-03,-4.203125e+00
9.731155e-03,-4.296875e+00
9.731315e-03,-6.976562e+00
9.731475e-03,-6.585938e+00
9.731635e-03,-5.453125e+00
9.731795e-03,-1.984375e+00
9.731955e-03,-4.835938e+00
9.732115e-03,-5.671875e+00
9.732275e-03,-5.039062e+00
9.732435e-03,-5.953125e+00
9.732595e-03,-4.835938e+00
9.732755e-03,-7.023438e+00
9.732915e-03,-3.820312e+00
9.733075e-03,-6.046875e+00
9.733235e-03,-4.726562e+00
9.733395e-03,-4.796875e+00
9.733555e-03,-6.242188e+00
